Date,Month,Week,EMP Name,Supervisor Name,Calls Handled,Sales,Average Handle Time,Login Hours,Target Login Hours,Total Handle Time
11-Jun-17,Jun-17,24,EMP-5,Supervisor-1,32,22,364,7.8,9,11648
11-Jun-17,Jun-17,24,EMP-6,Supervisor-2,61,14,405,7.8,9,24705
11-Jun-17,Jun-17,24,EMP-7,Supervisor-2,31,14,520,6.9,9,16120
11-Jun-17,Jun-17,24,EMP-8,Supervisor-2,35,17,313,5.9,9,10955
11-Jun-17,Jun-17,24,EMP-9,Supervisor-2,69,19,333,5.9,9,22977
11-Jun-17,Jun-17,24,EMP-10,Supervisor-2,53,21,557,6.9,9,29521
11-Jun-17,Jun-17,24,EMP-11,Supervisor-2,63,8,552,8.8,9,34776
11-Jun-17,Jun-17,24,EMP-12,Supervisor-2,33,15,549,9,9,18117
11-Jun-17,Jun-17,24,EMP-13,Supervisor-2,32,26,512,4.9,9,16384
11-Jun-17,Jun-17,24,EMP-14,Supervisor-2,51,10,393,5.9,9,20043
11-Jun-17,Jun-17,24,EMP-15,Supervisor-3,32,17,489,4.9,9,15648
11-Jun-17,Jun-17,24,EMP-16,Supervisor-3,40,26,344,4.9,9,13760
11-Jun-17,Jun-17,24,EMP-17,Supervisor-3,51,12,443,6.9,9,22593
11-Jun-17,Jun-17,24,EMP-18,Supervisor-3,36,9,302,9,9,10872
11-Jun-17,Jun-17,24,EMP-19,Supervisor-3,67,26,407,8.8,9,27269
11-Jun-17,Jun-17,24,EMP-20,Supervisor-3,51,8,552,5.9,9,28152
12-Jun-17,Jun-17,25,EMP-1,Supervisor-1,57,18,439,7.8,9,25023
12-Jun-17,Jun-17,25,EMP-2,Supervisor-1,63,24,485,8.8,9,30555
12-Jun-17,Jun-17,25,EMP-3,Supervisor-1,51,23,483,5.9,9,24633
12-Jun-17,Jun-17,25,EMP-4,Supervisor-1,54,20,563,8.8,9,30402
12-Jun-17,Jun-17,25,EMP-5,Supervisor-1,45,0,500,5.9,9,22500
12-Jun-17,Jun-17,25,EMP-6,Supervisor-2,55,21,323,4.9,9,17765
12-Jun-17,Jun-17,25,EMP-7,Supervisor-2,45,27,509,7.8,9,22905
12-Jun-17,Jun-17,25,EMP-8,Supervisor-2,67,17,526,8.8,9,35242
12-Jun-17,Jun-17,25,EMP-9,Supervisor-2,66,25,572,9,9,37752
12-Jun-17,Jun-17,25,EMP-10,Supervisor-2,52,22,563,9,9,29276
12-Jun-17,Jun-17,25,EMP-11,Supervisor-2,63,9,541,8.8,9,34083
12-Jun-17,Jun-17,25,EMP-12,Supervisor-2,32,22,437,9,9,13984
12-Jun-17,Jun-17,25,EMP-13,Supervisor-2,68,16,468,9,9,31824
12-Jun-17,Jun-17,25,EMP-14,Supervisor-2,51,6,566,6.9,9,28866
12-Jun-17,Jun-17,25,EMP-15,Supervisor-3,40,6,408,8.8,9,16320
12-Jun-17,Jun-17,25,EMP-16,Supervisor-3,31,14,577,5.9,9,17887
12-Jun-17,Jun-17,25,EMP-17,Supervisor-3,59,19,353,4.9,9,20827
12-Jun-17,Jun-17,25,EMP-18,Supervisor-3,58,14,468,5.9,9,27144
12-Jun-17,Jun-17,25,EMP-19,Supervisor-3,53,0,497,6.9,9,26341
12-Jun-17,Jun-17,25,EMP-20,Supervisor-3,58,19,420,9,9,24360
13-Jun-17,Jun-17,25,EMP-1,Supervisor-1,61,14,492,7.8,9,30012
13-Jun-17,Jun-17,25,EMP-2,Supervisor-1,58,24,437,8.8,9,25346
13-Jun-17,Jun-17,25,EMP-3,Supervisor-1,36,10,307,6.9,9,11052
13-Jun-17,Jun-17,25,EMP-4,Supervisor-1,66,0,577,4.9,9,38082
13-Jun-17,Jun-17,25,EMP-5,Supervisor-1,63,5,556,5.9,9,35028
13-Jun-17,Jun-17,25,EMP-6,Supervisor-2,68,5,387,5.9,9,26316
13-Jun-17,Jun-17,25,EMP-7,Supervisor-2,63,15,323,6.9,9,20349
13-Jun-17,Jun-17,25,EMP-8,Supervisor-2,53,0,403,5.9,9,21359
13-Jun-17,Jun-17,25,EMP-9,Supervisor-2,66,7,311,5.9,9,20526
13-Jun-17,Jun-17,25,EMP-10,Supervisor-2,41,14,396,5.9,9,16236
13-Jun-17,Jun-17,25,EMP-11,Supervisor-2,32,15,330,5.9,9,10560
13-Jun-17,Jun-17,25,EMP-12,Supervisor-2,45,24,568,7.8,9,25560
13-Jun-17,Jun-17,25,EMP-13,Supervisor-2,61,18,421,9,9,25681
13-Jun-17,Jun-17,25,EMP-14,Supervisor-2,39,26,448,9,9,17472
13-Jun-17,Jun-17,25,EMP-15,Supervisor-3,31,18,559,5.9,9,17329
13-Jun-17,Jun-17,25,EMP-16,Supervisor-3,64,6,531,4.9,9,33984
13-Jun-17,Jun-17,25,EMP-17,Supervisor-3,52,0,568,8.8,9,29536
13-Jun-17,Jun-17,25,EMP-18,Supervisor-3,45,17,594,5.9,9,26730
13-Jun-17,Jun-17,25,EMP-19,Supervisor-3,64,13,526,4.9,9,33664
13-Jun-17,Jun-17,25,EMP-20,Supervisor-3,60,22,323,8.8,9,19380
14-Jun-17,Jun-17,25,EMP-1,Supervisor-1,70,7,542,5.9,9,37940
14-Jun-17,Jun-17,25,EMP-2,Supervisor-1,51,19,488,7.8,9,24888
14-Jun-17,Jun-17,25,EMP-3,Supervisor-1,35,11,495,7.8,9,17325
14-Jun-17,Jun-17,25,EMP-4,Supervisor-1,57,22,396,4.9,9,22572
14-Jun-17,Jun-17,25,EMP-5,Supervisor-1,59,11,351,7.8,9,20709
14-Jun-17,Jun-17,25,EMP-6,Supervisor-2,30,14,337,8.8,9,10110
14-Jun-17,Jun-17,25,EMP-7,Supervisor-2,53,16,391,6.9,9,20723
14-Jun-17,Jun-17,25,EMP-8,Supervisor-2,45,23,558,8.8,9,25110
14-Jun-17,Jun-17,25,EMP-9,Supervisor-2,42,20,427,6.9,9,17934
14-Jun-17,Jun-17,25,EMP-10,Supervisor-2,62,27,563,9,9,34906
14-Jun-17,Jun-17,25,EMP-11,Supervisor-2,42,23,531,6.9,9,22302
14-Jun-17,Jun-17,25,EMP-12,Supervisor-2,70,14,452,7.8,9,31640
14-Jun-17,Jun-17,25,EMP-13,Supervisor-2,30,5,553,7.8,9,16590
14-Jun-17,Jun-17,25,EMP-14,Supervisor-2,48,8,326,4.9,9,15648
14-Jun-17,Jun-17,25,EMP-15,Supervisor-3,58,11,357,6.9,9,20706
14-Jun-17,Jun-17,25,EMP-16,Supervisor-3,50,16,319,8.8,9,15950
14-Jun-17,Jun-17,25,EMP-17,Supervisor-3,35,16,595,8.8,9,20825
14-Jun-17,Jun-17,25,EMP-18,Supervisor-3,48,26,445,9,9,21360
14-Jun-17,Jun-17,25,EMP-19,Supervisor-3,30,6,419,9,9,12570
14-Jun-17,Jun-17,25,EMP-20,Supervisor-3,46,23,437,7.8,9,20102
15-Jun-17,Jun-17,25,EMP-1,Supervisor-1,59,5,599,7.8,9,35341
15-Jun-17,Jun-17,25,EMP-2,Supervisor-1,68,19,413,7.8,9,28084
15-Jun-17,Jun-17,25,EMP-3,Supervisor-1,38,27,312,4.9,9,11856
15-Jun-17,Jun-17,25,EMP-4,Supervisor-1,42,17,355,7.8,9,14910
15-Jun-17,Jun-17,25,EMP-5,Supervisor-1,58,26,375,6.9,9,21750
15-Jun-17,Jun-17,25,EMP-6,Supervisor-2,30,25,470,6.9,9,14100
15-Jun-17,Jun-17,25,EMP-7,Supervisor-2,54,13,346,7.8,9,18684
15-Jun-17,Jun-17,25,EMP-8,Supervisor-2,32,26,537,9,9,17184
15-Jun-17,Jun-17,25,EMP-9,Supervisor-2,45,22,392,6.9,9,17640
15-Jun-17,Jun-17,25,EMP-10,Supervisor-2,31,14,440,5.9,9,13640
15-Jun-17,Jun-17,25,EMP-11,Supervisor-2,39,14,405,4.9,9,15795
15-Jun-17,Jun-17,25,EMP-12,Supervisor-2,44,16,590,5.9,9,25960
15-Jun-17,Jun-17,25,EMP-13,Supervisor-2,44,25,543,5.9,9,23892
15-Jun-17,Jun-17,25,EMP-14,Supervisor-2,43,12,518,7.8,9,22274
15-Jun-17,Jun-17,25,EMP-15,Supervisor-3,34,17,443,4.9,9,15062
15-Jun-17,Jun-17,25,EMP-16,Supervisor-3,62,9,406,4.9,9,25172
15-Jun-17,Jun-17,25,EMP-17,Supervisor-3,60,12,576,7.8,9,34560
15-Jun-17,Jun-17,25,EMP-18,Supervisor-3,52,0,573,5.9,9,29796
15-Jun-17,Jun-17,25,EMP-19,Supervisor-3,57,16,535,4.9,9,30495
15-Jun-17,Jun-17,25,EMP-20,Supervisor-3,59,15,431,6.9,9,25429
16-Jun-17,Jun-17,25,EMP-1,Supervisor-1,35,18,450,5.9,9,15750
16-Jun-17,Jun-17,25,EMP-2,Supervisor-1,32,0,491,9,9,15712
16-Jun-17,Jun-17,25,EMP-3,Supervisor-1,57,14,304,8.8,9,17328
16-Jun-17,Jun-17,25,EMP-4,Supervisor-1,32,23,466,6.9,9,14912
16-Jun-17,Jun-17,25,EMP-5,Supervisor-1,39,5,326,7.8,9,12714
16-Jun-17,Jun-17,25,EMP-6,Supervisor-2,45,8,304,6.9,9,13680
16-Jun-17,Jun-17,25,EMP-7,Supervisor-2,50,10,509,5.9,9,25450
16-Jun-17,Jun-17,25,EMP-8,Supervisor-2,46,25,482,8.8,9,22172
16-Jun-17,Jun-17,25,EMP-9,Supervisor-2,69,14,415,7.8,9,28635
16-Jun-17,Jun-17,25,EMP-10,Supervisor-2,51,0,485,8.8,9,24735
16-Jun-17,Jun-17,25,EMP-11,Supervisor-2,37,0,314,9,9,11618
16-Jun-17,Jun-17,25,EMP-12,Supervisor-2,31,25,529,4.9,9,16399
16-Jun-17,Jun-17,25,EMP-13,Supervisor-2,53,16,425,4.9,9,22525
16-Jun-17,Jun-17,25,EMP-14,Supervisor-2,33,7,519,4.9,9,17127
16-Jun-17,Jun-17,25,EMP-15,Supervisor-3,33,10,435,7.8,9,14355
16-Jun-17,Jun-17,25,EMP-16,Supervisor-3,52,5,441,8.8,9,22932
16-Jun-17,Jun-17,25,EMP-17,Supervisor-3,59,21,415,7.8,9,24485
16-Jun-17,Jun-17,25,EMP-18,Supervisor-3,55,26,423,5.9,9,23265
16-Jun-17,Jun-17,25,EMP-19,Supervisor-3,51,7,412,6.9,9,21012
16-Jun-17,Jun-17,25,EMP-20,Supervisor-3,41,10,396,4.9,9,16236
17-Jun-17,Jun-17,25,EMP-1,Supervisor-1,57,9,400,6.9,9,22800
17-Jun-17,Jun-17,25,EMP-2,Supervisor-1,47,25,535,9,9,25145
17-Jun-17,Jun-17,25,EMP-3,Supervisor-1,37,22,534,8.8,9,19758
17-Jun-17,Jun-17,25,EMP-4,Supervisor-1,70,21,391,4.9,9,27370
17-Jun-17,Jun-17,25,EMP-5,Supervisor-1,37,17,551,5.9,9,20387
17-Jun-17,Jun-17,25,EMP-6,Supervisor-2,70,23,352,9,9,24640
17-Jun-17,Jun-17,25,EMP-7,Supervisor-2,49,18,424,4.9,9,20776
17-Jun-17,Jun-17,25,EMP-8,Supervisor-2,34,16,478,6.9,9,16252
17-Jun-17,Jun-17,25,EMP-9,Supervisor-2,57,0,378,5.9,9,21546
17-Jun-17,Jun-17,25,EMP-10,Supervisor-2,49,6,451,5.9,9,22099
17-Jun-17,Jun-17,25,EMP-11,Supervisor-2,30,20,486,6.9,9,14580
17-Jun-17,Jun-17,25,EMP-12,Supervisor-2,39,21,301,8.8,9,11739
17-Jun-17,Jun-17,25,EMP-13,Supervisor-2,39,22,547,6.9,9,21333
17-Jun-17,Jun-17,25,EMP-14,Supervisor-2,69,17,303,4.9,9,20907
17-Jun-17,Jun-17,25,EMP-15,Supervisor-3,57,0,342,5.9,9,19494
17-Jun-17,Jun-17,25,EMP-16,Supervisor-3,36,10,430,4.9,9,15480
17-Jun-17,Jun-17,25,EMP-17,Supervisor-3,65,21,578,8.8,9,37570
17-Jun-17,Jun-17,25,EMP-18,Supervisor-3,64,9,495,5.9,9,31680
17-Jun-17,Jun-17,25,EMP-19,Supervisor-3,61,8,311,6.9,9,18971
17-Jun-17,Jun-17,25,EMP-20,Supervisor-3,38,16,370,8.8,9,14060
18-Jun-17,Jun-17,25,EMP-1,Supervisor-1,57,19,402,7.8,9,22914
18-Jun-17,Jun-17,25,EMP-2,Supervisor-1,47,19,529,8.8,9,24863
18-Jun-17,Jun-17,25,EMP-3,Supervisor-1,55,8,463,9,9,25465
18-Jun-17,Jun-17,25,EMP-4,Supervisor-1,32,24,520,4.9,9,16640
18-Jun-17,Jun-17,25,EMP-5,Supervisor-1,59,6,543,9,9,32037
18-Jun-17,Jun-17,25,EMP-6,Supervisor-2,45,16,536,6.9,9,24120
18-Jun-17,Jun-17,25,EMP-7,Supervisor-2,64,22,545,5.9,9,34880
18-Jun-17,Jun-17,25,EMP-8,Supervisor-2,69,17,376,4.9,9,25944
18-Jun-17,Jun-17,25,EMP-9,Supervisor-2,54,13,432,4.9,9,23328
18-Jun-17,Jun-17,25,EMP-10,Supervisor-2,41,18,435,9,9,17835
18-Jun-17,Jun-17,25,EMP-11,Supervisor-2,38,6,581,9,9,22078
18-Jun-17,Jun-17,25,EMP-12,Supervisor-2,66,24,428,5.9,9,28248
18-Jun-17,Jun-17,25,EMP-13,Supervisor-2,55,7,536,5.9,9,29480
18-Jun-17,Jun-17,25,EMP-14,Supervisor-2,50,0,550,5.9,9,27500
18-Jun-17,Jun-17,25,EMP-15,Supervisor-3,38,12,483,4.9,9,18354
18-Jun-17,Jun-17,25,EMP-16,Supervisor-3,64,18,319,6.9,9,20416
18-Jun-17,Jun-17,25,EMP-17,Supervisor-3,65,16,388,7.8,9,25220
18-Jun-17,Jun-17,25,EMP-18,Supervisor-3,34,26,442,9,9,15028
18-Jun-17,Jun-17,25,EMP-19,Supervisor-3,51,13,591,6.9,9,30141
18-Jun-17,Jun-17,25,EMP-20,Supervisor-3,31,25,387,9,9,11997
19-Jun-17,Jun-17,26,EMP-1,Supervisor-1,32,20,530,5.9,9,16960
19-Jun-17,Jun-17,26,EMP-2,Supervisor-1,62,22,561,4.9,9,34782
19-Jun-17,Jun-17,26,EMP-3,Supervisor-1,32,24,305,8.8,9,9760
19-Jun-17,Jun-17,26,EMP-4,Supervisor-1,63,25,367,8.8,9,23121
19-Jun-17,Jun-17,26,EMP-5,Supervisor-1,55,12,310,4.9,9,17050
19-Jun-17,Jun-17,26,EMP-6,Supervisor-2,46,19,397,5.9,9,18262
19-Jun-17,Jun-17,26,EMP-7,Supervisor-2,37,25,484,9,9,17908
19-Jun-17,Jun-17,26,EMP-8,Supervisor-2,53,6,591,5.9,9,31323
19-Jun-17,Jun-17,26,EMP-9,Supervisor-2,31,26,311,5.9,9,9641
19-Jun-17,Jun-17,26,EMP-10,Supervisor-2,36,16,480,4.9,9,17280
19-Jun-17,Jun-17,26,EMP-11,Supervisor-2,45,12,575,5.9,9,25875
19-Jun-17,Jun-17,26,EMP-12,Supervisor-2,42,18,364,7.8,9,15288
19-Jun-17,Jun-17,26,EMP-13,Supervisor-2,52,19,592,9,9,30784
19-Jun-17,Jun-17,26,EMP-14,Supervisor-2,36,21,513,4.9,9,18468
19-Jun-17,Jun-17,26,EMP-15,Supervisor-3,59,8,507,9,9,29913
19-Jun-17,Jun-17,26,EMP-16,Supervisor-3,57,20,386,6.9,9,22002
19-Jun-17,Jun-17,26,EMP-17,Supervisor-3,48,27,414,4.9,9,19872
19-Jun-17,Jun-17,26,EMP-18,Supervisor-3,63,6,572,9,9,36036
19-Jun-17,Jun-17,26,EMP-19,Supervisor-3,63,22,338,5.9,9,21294
19-Jun-17,Jun-17,26,EMP-20,Supervisor-3,67,12,562,5.9,9,37654
20-Jun-17,Jun-17,26,EMP-1,Supervisor-1,37,9,312,9,9,11544
20-Jun-17,Jun-17,26,EMP-2,Supervisor-1,69,15,350,9,9,24150
20-Jun-17,Jun-17,26,EMP-3,Supervisor-1,37,21,454,9,9,16798
20-Jun-17,Jun-17,26,EMP-4,Supervisor-1,63,16,362,7.8,9,22806
20-Jun-17,Jun-17,26,EMP-5,Supervisor-1,49,26,419,6.9,9,20531
20-Jun-17,Jun-17,26,EMP-6,Supervisor-2,46,11,568,4.9,9,26128
20-Jun-17,Jun-17,26,EMP-7,Supervisor-2,34,0,409,9,9,13906
20-Jun-17,Jun-17,26,EMP-8,Supervisor-2,32,25,566,4.9,9,18112
20-Jun-17,Jun-17,26,EMP-9,Supervisor-2,31,27,443,7.8,9,13733
20-Jun-17,Jun-17,26,EMP-10,Supervisor-2,34,9,548,9,9,18632
20-Jun-17,Jun-17,26,EMP-11,Supervisor-2,46,14,598,4.9,9,27508
20-Jun-17,Jun-17,26,EMP-12,Supervisor-2,42,19,344,9,9,14448
20-Jun-17,Jun-17,26,EMP-13,Supervisor-2,36,12,575,7.8,9,20700
20-Jun-17,Jun-17,26,EMP-14,Supervisor-2,33,12,439,5.9,9,14487
20-Jun-17,Jun-17,26,EMP-15,Supervisor-3,53,22,386,4.9,9,20458
20-Jun-17,Jun-17,26,EMP-16,Supervisor-3,33,6,402,9,9,13266
20-Jun-17,Jun-17,26,EMP-17,Supervisor-3,48,11,361,8.8,9,17328
20-Jun-17,Jun-17,26,EMP-18,Supervisor-3,49,0,418,8.8,9,20482
20-Jun-17,Jun-17,26,EMP-19,Supervisor-3,46,12,518,8.8,9,23828
20-Jun-17,Jun-17,26,EMP-20,Supervisor-3,64,18,475,9,9,30400
21-Jun-17,Jun-17,26,EMP-1,Supervisor-1,58,20,480,9,9,27840
21-Jun-17,Jun-17,26,EMP-2,Supervisor-1,38,13,310,6.9,9,11780
21-Jun-17,Jun-17,26,EMP-3,Supervisor-1,35,22,575,6.9,9,20125
21-Jun-17,Jun-17,26,EMP-4,Supervisor-1,50,9,476,6.9,9,23800
21-Jun-17,Jun-17,26,EMP-5,Supervisor-1,50,8,554,4.9,9,27700
21-Jun-17,Jun-17,26,EMP-6,Supervisor-2,51,5,406,8.8,9,20706
21-Jun-17,Jun-17,26,EMP-7,Supervisor-2,43,10,451,7.8,9,19393
21-Jun-17,Jun-17,26,EMP-8,Supervisor-2,40,19,309,5.9,9,12360
21-Jun-17,Jun-17,26,EMP-9,Supervisor-2,35,21,591,6.9,9,20685
21-Jun-17,Jun-17,26,EMP-10,Supervisor-2,57,16,517,9,9,29469
21-Jun-17,Jun-17,26,EMP-11,Supervisor-2,44,20,520,4.9,9,22880
21-Jun-17,Jun-17,26,EMP-12,Supervisor-2,44,19,495,8.8,9,21780
21-Jun-17,Jun-17,26,EMP-13,Supervisor-2,68,23,492,8.8,9,33456
21-Jun-17,Jun-17,26,EMP-14,Supervisor-2,51,26,447,4.9,9,22797
21-Jun-17,Jun-17,26,EMP-15,Supervisor-3,45,13,317,9,9,14265
21-Jun-17,Jun-17,26,EMP-16,Supervisor-3,32,10,356,9,9,11392
21-Jun-17,Jun-17,26,EMP-17,Supervisor-3,64,11,391,4.9,9,25024
21-Jun-17,Jun-17,26,EMP-18,Supervisor-3,60,10,310,6.9,9,18600
21-Jun-17,Jun-17,26,EMP-19,Supervisor-3,47,17,366,9,9,17202
21-Jun-17,Jun-17,26,EMP-20,Supervisor-3,31,22,441,4.9,9,13671
22-Jun-17,Jun-17,26,EMP-1,Supervisor-1,56,26,381,4.9,9,21336
22-Jun-17,Jun-17,26,EMP-2,Supervisor-1,69,27,377,4.9,9,26013
22-Jun-17,Jun-17,26,EMP-3,Supervisor-1,48,20,507,8.8,9,24336
22-Jun-17,Jun-17,26,EMP-4,Supervisor-1,50,22,344,4.9,9,17200
22-Jun-17,Jun-17,26,EMP-5,Supervisor-1,54,0,349,4.9,9,18846
22-Jun-17,Jun-17,26,EMP-6,Supervisor-2,53,10,439,9,9,23267
22-Jun-17,Jun-17,26,EMP-7,Supervisor-2,65,25,600,6.9,9,39000
22-Jun-17,Jun-17,26,EMP-8,Supervisor-2,47,12,558,7.8,9,26226
22-Jun-17,Jun-17,26,EMP-9,Supervisor-2,42,13,594,9,9,24948
22-Jun-17,Jun-17,26,EMP-10,Supervisor-2,62,21,439,5.9,9,27218
22-Jun-17,Jun-17,26,EMP-11,Supervisor-2,66,23,408,8.8,9,26928
22-Jun-17,Jun-17,26,EMP-12,Supervisor-2,55,9,563,5.9,9,30965
22-Jun-17,Jun-17,26,EMP-13,Supervisor-2,65,26,466,5.9,9,30290
22-Jun-17,Jun-17,26,EMP-14,Supervisor-2,56,5,325,4.9,9,18200
22-Jun-17,Jun-17,26,EMP-15,Supervisor-3,48,23,374,8.8,9,17952
22-Jun-17,Jun-17,26,EMP-16,Supervisor-3,49,15,555,9,9,27195
22-Jun-17,Jun-17,26,EMP-17,Supervisor-3,43,12,383,5.9,9,16469
22-Jun-17,Jun-17,26,EMP-18,Supervisor-3,47,19,365,6.9,9,17155
22-Jun-17,Jun-17,26,EMP-19,Supervisor-3,61,25,507,8.8,9,30927
22-Jun-17,Jun-17,26,EMP-20,Supervisor-3,64,25,319,4.9,9,20416
23-Jun-17,Jun-17,26,EMP-1,Supervisor-1,35,16,409,4.9,9,14315
23-Jun-17,Jun-17,26,EMP-2,Supervisor-1,50,7,505,5.9,9,25250
23-Jun-17,Jun-17,26,EMP-3,Supervisor-1,66,5,512,7.8,9,33792
23-Jun-17,Jun-17,26,EMP-4,Supervisor-1,49,19,464,8.8,9,22736
23-Jun-17,Jun-17,26,EMP-5,Supervisor-1,42,20,386,4.9,9,16212
23-Jun-17,Jun-17,26,EMP-6,Supervisor-2,63,12,469,5.9,9,29547
23-Jun-17,Jun-17,26,EMP-7,Supervisor-2,67,24,309,6.9,9,20703
23-Jun-17,Jun-17,26,EMP-8,Supervisor-2,44,24,449,8.8,9,19756
23-Jun-17,Jun-17,26,EMP-9,Supervisor-2,51,20,484,7.8,9,24684
23-Jun-17,Jun-17,26,EMP-10,Supervisor-2,43,16,498,4.9,9,21414
23-Jun-17,Jun-17,26,EMP-11,Supervisor-2,44,17,337,4.9,9,14828
23-Jun-17,Jun-17,26,EMP-12,Supervisor-2,49,8,314,7.8,9,15386
23-Jun-17,Jun-17,26,EMP-13,Supervisor-2,45,20,421,8.8,9,18945
23-Jun-17,Jun-17,26,EMP-14,Supervisor-2,55,20,578,8.8,9,31790
23-Jun-17,Jun-17,26,EMP-15,Supervisor-3,30,20,334,8.8,9,10020
23-Jun-17,Jun-17,26,EMP-16,Supervisor-3,52,14,583,7.8,9,30316
23-Jun-17,Jun-17,26,EMP-17,Supervisor-3,49,22,325,4.9,9,15925
23-Jun-17,Jun-17,26,EMP-18,Supervisor-3,66,10,311,5.9,9,20526
23-Jun-17,Jun-17,26,EMP-19,Supervisor-3,52,11,502,7.8,9,26104
23-Jun-17,Jun-17,26,EMP-20,Supervisor-3,42,11,313,9,9,13146
24-Jun-17,Jun-17,26,EMP-1,Supervisor-1,41,16,586,8.8,9,24026
24-Jun-17,Jun-17,26,EMP-2,Supervisor-1,47,27,379,9,9,17813
24-Jun-17,Jun-17,26,EMP-3,Supervisor-1,49,18,423,8.8,9,20727
24-Jun-17,Jun-17,26,EMP-4,Supervisor-1,68,5,449,9,9,30532
24-Jun-17,Jun-17,26,EMP-5,Supervisor-1,32,25,484,7.8,9,15488
24-Jun-17,Jun-17,26,EMP-6,Supervisor-2,57,20,360,6.9,9,20520
24-Jun-17,Jun-17,26,EMP-7,Supervisor-2,61,14,567,4.9,9,34587
24-Jun-17,Jun-17,26,EMP-8,Supervisor-2,36,9,308,7.8,9,11088
24-Jun-17,Jun-17,26,EMP-9,Supervisor-2,48,19,356,6.9,9,17088
24-Jun-17,Jun-17,26,EMP-10,Supervisor-2,45,7,389,8.8,9,17505
24-Jun-17,Jun-17,26,EMP-11,Supervisor-2,45,0,540,7.8,9,24300
24-Jun-17,Jun-17,26,EMP-12,Supervisor-2,47,25,382,5.9,9,17954
24-Jun-17,Jun-17,26,EMP-13,Supervisor-2,41,13,512,7.8,9,20992
24-Jun-17,Jun-17,26,EMP-14,Supervisor-2,44,11,493,5.9,9,21692
24-Jun-17,Jun-17,26,EMP-15,Supervisor-3,31,12,334,5.9,9,10354
24-Jun-17,Jun-17,26,EMP-16,Supervisor-3,47,16,476,4.9,9,22372
24-Jun-17,Jun-17,26,EMP-17,Supervisor-3,54,0,411,8.8,9,22194
24-Jun-17,Jun-17,26,EMP-18,Supervisor-3,37,22,402,4.9,9,14874
24-Jun-17,Jun-17,26,EMP-19,Supervisor-3,59,10,578,8.8,9,34102
24-Jun-17,Jun-17,26,EMP-20,Supervisor-3,39,19,564,7.8,9,21996
25-Jun-17,Jun-17,26,EMP-1,Supervisor-1,52,5,404,6.9,9,21008
25-Jun-17,Jun-17,26,EMP-2,Supervisor-1,56,5,326,8.8,9,18256
25-Jun-17,Jun-17,26,EMP-3,Supervisor-1,59,11,544,5.9,9,32096
25-Jun-17,Jun-17,26,EMP-4,Supervisor-1,53,16,483,7.8,9,25599
25-Jun-17,Jun-17,26,EMP-5,Supervisor-1,52,18,310,8.8,9,16120
25-Jun-17,Jun-17,26,EMP-6,Supervisor-2,51,6,350,5.9,9,17850
25-Jun-17,Jun-17,26,EMP-7,Supervisor-2,68,6,455,5.9,9,30940
25-Jun-17,Jun-17,26,EMP-8,Supervisor-2,64,8,553,5.9,9,35392
25-Jun-17,Jun-17,26,EMP-9,Supervisor-2,44,26,462,5.9,9,20328
25-Jun-17,Jun-17,26,EMP-10,Supervisor-2,58,6,507,8.8,9,29406
25-Jun-17,Jun-17,26,EMP-11,Supervisor-2,53,10,409,8.8,9,21677
25-Jun-17,Jun-17,26,EMP-12,Supervisor-2,36,22,550,4.9,9,19800
25-Jun-17,Jun-17,26,EMP-13,Supervisor-2,70,7,438,8.8,9,30660
25-Jun-17,Jun-17,26,EMP-14,Supervisor-2,59,17,471,4.9,9,27789
25-Jun-17,Jun-17,26,EMP-15,Supervisor-3,49,21,477,5.9,9,23373
25-Jun-17,Jun-17,26,EMP-16,Supervisor-3,48,26,406,4.9,9,19488
25-Jun-17,Jun-17,26,EMP-17,Supervisor-3,68,6,575,8.8,9,39100
25-Jun-17,Jun-17,26,EMP-18,Supervisor-3,50,14,556,6.9,9,27800
25-Jun-17,Jun-17,26,EMP-19,Supervisor-3,42,5,341,9,9,14322
25-Jun-17,Jun-17,26,EMP-20,Supervisor-3,49,24,439,7.8,9,21511
26-Jun-17,Jun-17,27,EMP-1,Supervisor-1,45,10,379,7.8,9,17055
26-Jun-17,Jun-17,27,EMP-2,Supervisor-1,67,15,341,6.9,9,22847
26-Jun-17,Jun-17,27,EMP-3,Supervisor-1,50,22,521,7.8,9,26050
26-Jun-17,Jun-17,27,EMP-4,Supervisor-1,69,17,439,7.8,9,30291
26-Jun-17,Jun-17,27,EMP-5,Supervisor-1,46,9,314,5.9,9,14444
26-Jun-17,Jun-17,27,EMP-6,Supervisor-2,36,13,337,8.8,9,12132
26-Jun-17,Jun-17,27,EMP-7,Supervisor-2,35,25,411,4.9,9,14385
26-Jun-17,Jun-17,27,EMP-8,Supervisor-2,58,14,407,7.8,9,23606
26-Jun-17,Jun-17,27,EMP-9,Supervisor-2,41,13,503,5.9,9,20623
26-Jun-17,Jun-17,27,EMP-10,Supervisor-2,39,21,404,6.9,9,15756
26-Jun-17,Jun-17,27,EMP-11,Supervisor-2,41,19,359,6.9,9,14719
26-Jun-17,Jun-17,27,EMP-12,Supervisor-2,31,18,495,5.9,9,15345
26-Jun-17,Jun-17,27,EMP-13,Supervisor-2,56,13,429,5.9,9,24024
26-Jun-17,Jun-17,27,EMP-14,Supervisor-2,55,15,493,6.9,9,27115
26-Jun-17,Jun-17,27,EMP-15,Supervisor-3,44,0,578,6.9,9,25432
